Date,Cyano,Green.Algae,Diatoms,Total.Conc,Mesocosm.No,Pred.Treatment,Heat.Treatment,Treatment,Rep,Period
22/08/2019,0.17,0,0.88,1.05,29,Absent,Current,4,7,Recovery
22/08/2019,0.32,0,1.93,2.25,30,Absent,Current,4,8.1,Recovery
22/08/2019,0.37,0,1.8,2.17,30,Absent,Current,4,8.2,Recovery
22/08/2019,0.29,0,2.04,2.33,30,Absent,Current,4,8,Recovery
22/08/2019,0.38,0,2.47,2.85,31,Present,Current,3,7.1,Recovery
22/08/2019,0.33,0,2.2,2.53,31,Present,Current,3,7.2,Recovery
22/08/2019,0.41,0,1.26,1.67,31,Present,Current,3,7,Recovery
22/08/2019,0.54,0,1.7,2.24,32,Present,Current,3,8.1,Recovery
22/08/2019,0.37,0,1.74,2.11,32,Present,Current,3,8.2,Recovery
22/08/2019,0.37,0,2.19,2.56,32,Present,Current,3,8,Recovery
22/08/2019,0.35,0,0.97,1.32,33,Absent,Ambient,6,1.1,Ambient.2
22/08/2019,0.54,0,1.55,2.09,33,Absent,Ambient,6,1.2,Ambient.2
22/08/2019,0.35,0,1.25,1.6,33,Absent,Ambient,6,1,Ambient.2
22/08/2019,0.33,0,1.13,1.46,34,Absent,Ambient,6,2.1,Ambient.2
22/08/2019,0.34,0,0.69,1.03,34,Absent,Ambient,6,2.2,Ambient.2
22/08/2019,0.25,0,0.97,1.22,34,Absent,Ambient,6,2,Ambient.2
22/08/2019,0.34,0,1.57,1.91,35,Present,Ambient,5,1.1,Ambient.2
22/08/2019,0.42,0,1.96,2.38,35,Present,Ambient,5,1.2,Ambient.2
22/08/2019,0.27,0,1.19,1.46,35,Present,Ambient,5,1,Ambient.2
22/08/2019,0.46,0,1.63,2.09,36,Present,Ambient,5,2.1,Ambient.2
22/08/2019,0.57,0,1.23,1.8,36,Present,Ambient,5,2.2,Ambient.2
22/08/2019,0.36,0,1.36,1.72,36,Present,Ambient,5,2,Ambient.2
22/08/2019,0.32,0,1.12,1.44,37,Absent,Ambient,6,3.1,Ambient.2
22/08/2019,0.31,0,1.2,1.51,37,Absent,Ambient,6,3.2,Ambient.2
22/08/2019,0.36,0,1.42,1.78,37,Absent,Ambient,6,3,Ambient.2
22/08/2019,0.3,0,1.41,1.71,38,Absent,Ambient,6,4.1,Ambient.2
22/08/2019,0.35,0,1.61,1.96,38,Absent,Ambient,6,4.2,Ambient.2
22/08/2019,0.22,0,1.36,1.58,38,Absent,Ambient,6,4,Ambient.2
22/08/2019,0.34,0,1.04,1.38,39,Present,Ambient,5,3.1,Ambient.2
22/08/2019,0.44,0,1.24,1.68,39,Present,Ambient,5,3.2,Ambient.2
22/08/2019,0.4,0,1.58,1.98,39,Present,Ambient,5,3,Ambient.2
22/08/2019,0.32,0,1.02,1.34,40,Present,Ambient,5,4.1,Ambient.2
22/08/2019,0.35,0,1.29,1.64,40,Present,Ambient,5,4.2,Ambient.2
22/08/2019,0.26,0,1.08,1.34,40,Present,Ambient,5,4,Ambient.2
22/08/2019,0.31,0,1.38,1.69,41,Absent,Ambient,6,5.1,Ambient.2
22/08/2019,0.3,0,1.12,1.42,41,Absent,Ambient,6,5.2,Ambient.2
22/08/2019,0.29,0,0.99,1.28,41,Absent,Ambient,6,5,Ambient.2
22/08/2019,0.31,0,0.88,1.19,42,Absent,Ambient,6,6.1,Ambient.2
22/08/2019,0.21,0,0.59,0.8,42,Absent,Ambient,6,6.2,Ambient.2
22/08/2019,0.17,0,0.63,0.8,42,Absent,Ambient,6,6,Ambient.2
22/08/2019,0.5,0,2.28,2.78,43,Present,Ambient,5,5.1,Ambient.2
22/08/2019,0.35,0,1.29,1.64,43,Present,Ambient,5,5.2,Ambient.2
22/08/2019,0.32,0,1.39,1.71,43,Present,Ambient,5,5,Ambient.2
22/08/2019,0.44,0,1.14,1.58,44,Present,Ambient,5,6.1,Ambient.2
22/08/2019,0.35,0,1.35,1.7,44,Present,Ambient,5,6.2,Ambient.2
22/08/2019,0.36,0,1.53,1.89,44,Present,Ambient,5,6,Ambient.2
22/08/2019,0.13,0.07,0.41,0.61,45,Absent,Ambient,6,7.1,Ambient.2
22/08/2019,0.11,0.09,0.29,0.49,45,Absent,Ambient,6,7.2,Ambient.2
22/08/2019,0.2,0,0.68,0.88,45,Absent,Ambient,6,7,Ambient.2
22/08/2019,0.34,0,1.18,1.52,46,Absent,Ambient,6,8.1,Ambient.2
22/08/2019,0.32,0,1.28,1.6,46,Absent,Ambient,6,8.2,Ambient.2
22/08/2019,0.29,0,1.14,1.43,46,Absent,Ambient,6,8,Ambient.2
22/08/2019,0.31,0,1.28,1.59,47,Present,Ambient,5,7.1,Ambient.2
22/08/2019,0.23,0,0.99,1.22,47,Present,Ambient,5,7.2,Ambient.2
22/08/2019,0.18,0.17,0.6,0.95,47,Present,Ambient,5,7,Ambient.2
22/08/2019,0.43,0,1.3,1.73,48,Present,Ambient,5,8.1,Ambient.2
22/08/2019,0.5,0,1.25,1.75,48,Present,Ambient,5,8.2,Ambient.2
22/08/2019,0.22,0,1,1.22,48,Present,Ambient,5,8,Ambient.2
23/08/2019,0.16,0,0.86,1.02,1,Absent,Future,2,1,Recovery
23/08/2019,0.27,0,2.07,2.34,2,Absent,Future,2,2.1,Recovery
23/08/2019,0.26,0,2.14,2.4,2,Absent,Future,2,2.2,Recovery
23/08/2019,0.4,0,1.42,1.82,2,Absent,Future,2,2,Recovery
23/08/2019,0.36,0,2.82,3.18,3,Present,Future,1,1.1,Recovery
23/08/2019,0.34,0,2.29,2.63,3,Present,Future,1,1.2,Recovery
23/08/2019,0.27,0,1.87,2.14,3,Present,Future,1,1,Recovery
23/08/2019,0.6,0,3.25,3.85,4,Present,Future,1,2.1,Recovery
23/08/2019,0.45,0,1.96,2.41,4,Present,Future,1,2.2,Recovery
23/08/2019,0.88,0,2.46,3.34,4,Present,Future,1,2,Recovery
23/08/2019,0.42,0,2.17,2.59,5,Absent,Future,2,3.1,Recovery
23/08/2019,0.39,0,2.08,2.47,5,Absent,Future,2,3.2,Recovery
23/08/2019,0.33,0,1.7,2.03,5,Absent,Future,2,3,Recovery
23/08/2019,0.4,0,1.74,2.14,6,Absent,Future,2,4.1,Recovery
23/08/2019,0.33,0,1.67,2,6,Absent,Future,2,4.2,Recovery
23/08/2019,0.32,0,1.31,1.63,6,Absent,Future,2,4,Recovery
23/08/2019,0.67,0,2.53,3.2,7,Present,Future,1,3.1,Recovery
23/08/2019,0.73,0,2.95,3.68,7,Present,Future,1,3.2,Recovery
23/08/2019,0.92,0,3.19,4.11,7,Present,Future,1,3,Recovery
23/08/2019,0.39,0,1.25,1.64,8,Present,Future,1,4.1,Recovery
23/08/2019,0.4,0,1.3,1.7,8,Present,Future,1,4.2,Recovery
23/08/2019,0.37,0,1.04,1.41,8,Present,Future,1,4,Recovery
23/08/2019,0.36,0,1.47,1.83,9,Absent,Future,2,5.1,Recovery
23/08/2019,0.47,0,1.85,2.32,9,Absent,Future,2,5.2,Recovery
23/08/2019,0.17,0,1.82,1.99,9,Absent,Future,2,5,Recovery
23/08/2019,0.36,0,1.67,2.03,10,Absent,Future,2,6.1,Recovery
23/08/2019,0.29,0,2.39,2.68,10,Absent,Future,2,6.2,Recovery
23/08/2019,0.23,0,1.59,1.82,10,Absent,Future,2,6,Recovery
23/08/2019,0.5,0,1.56,2.06,11,Present,Future,1,5.1,Recovery
23/08/2019,0.52,0,1.71,2.23,11,Present,Future,1,5.2,Recovery
23/08/2019,0.58,0,1.72,2.3,11,Present,Future,1,5,Recovery
23/08/2019,0.46,0,1.22,1.68,12,Present,Future,1,6.1,Recovery
23/08/2019,0.41,0,1.96,2.37,12,Present,Future,1,6.2,Recovery
23/08/2019,0.43,0,1.59,2.02,12,Present,Future,1,6,Recovery
23/08/2019,0.52,0,2.55,3.07,13,Absent,Future,2,7.1,Recovery
23/08/2019,0.37,0,2.13,2.5,13,Absent,Future,2,7.2,Recovery
23/08/2019,0.32,0,2.02,2.34,13,Absent,Future,2,7,Recovery
23/08/2019,0.34,0,1.57,1.91,14,Absent,Future,2,8.1,Recovery
23/08/2019,0.28,0,1.67,1.95,14,Absent,Future,2,8.2,Recovery
23/08/2019,0.25,0,1.16,1.41,14,Absent,Future,2,8,Recovery
23/08/2019,0.37,0,2.34,2.71,15,Present,Future,1,7.1,Recovery
23/08/2019,0.3,0,1.88,2.18,15,Present,Future,1,7.2,Recovery
23/08/2019,0.37,0,1.72,2.09,15,Present,Future,1,7,Recovery
23/08/2019,0.52,0,1.46,1.98,16,Present,Future,1,8.1,Recovery
23/08/2019,0.63,0,2.24,2.87,16,Present,Future,1,8.2,Recovery
23/08/2019,0.48,0,2.17,2.65,16,Present,Future,1,8,Recovery
23/08/2019,0.19,0,0.88,1.07,17,Absent,Current,4,1,Recovery
23/08/2019,0.26,0,0.64,0.9,18,Absent,Current,4,2.1,Recovery
23/08/2019,0.29,0,0.89,1.18,18,Absent,Current,4,2.2,Recovery
23/08/2019,0.44,0,1.4,1.84,18,Absent,Current,4,2,Recovery
23/08/2019,0.35,0,1.13,1.48,19,Present,Current,3,1.1,Recovery
23/08/2019,0.37,0,1.41,1.78,19,Present,Current,3,1.2,Recovery
23/08/2019,0.39,0,1.79,2.18,19,Present,Current,3,1,Recovery
23/08/2019,0.21,0,0.84,1.05,20,Present,Current,3,2.1,Recovery
23/08/2019,0.27,0,0.97,1.24,20,Present,Current,3,2.2,Recovery
23/08/2019,0.36,0,1.67,2.03,20,Present,Current,3,2,Recovery
23/08/2019,0.28,0,1.31,1.59,21,Absent,Current,4,3.1,Recovery
23/08/2019,0.26,0,1.35,1.61,21,Absent,Current,4,3.2,Recovery
23/08/2019,0.3,0,1.18,1.48,21,Absent,Current,4,3,Recovery
23/08/2019,0.47,0,1.46,1.93,22,Absent,Current,4,4.1,Recovery
23/08/2019,0.16,0,0.91,1.07,22,Absent,Current,4,4.2,Recovery
23/08/2019,0.19,0,1,1.19,22,Absent,Current,4,4,Recovery
23/08/2019,0.37,0,1.25,1.62,23,Present,Current,3,3.1,Recovery
23/08/2019,0.27,0,1.18,1.45,23,Present,Current,3,3.2,Recovery
23/08/2019,0.49,0,1.39,1.88,23,Present,Current,3,3,Recovery
23/08/2019,0.53,0,1.68,2.21,24,Present,Current,3,4.1,Recovery
23/08/2019,0.49,0,1.19,1.68,24,Present,Current,3,4.2,Recovery
23/08/2019,0.39,0,1.08,1.47,24,Present,Current,3,4,Recovery
23/08/2019,0.54,0,1.99,2.53,25,Absent,Current,4,5.1,Recovery
23/08/2019,0.25,0,2.26,2.51,25,Absent,Current,4,5.2,Recovery
23/08/2019,0.24,0,1.25,1.49,25,Absent,Current,4,5,Recovery
23/08/2019,0.18,0,0.93,1.11,26,Absent,Current,4,6.1,Recovery
23/08/2019,0.23,0,0.77,1,26,Absent,Current,4,6.2,Recovery
23/08/2019,0.27,0,1.12,1.39,26,Absent,Current,4,6,Recovery
23/08/2019,0.29,0,1.53,1.82,27,Present,Current,3,5.1,Recovery
23/08/2019,0.27,0,1.18,1.45,27,Present,Current,3,5.2,Recovery
23/08/2019,0.36,0,1.49,1.85,27,Present,Current,3,5,Recovery
23/08/2019,0.61,0,2.64,3.25,28,Present,Current,3,6.1,Recovery
23/08/2019,0.75,0,2.6,3.35,28,Present,Current,3,6.2,Recovery
23/08/2019,0.37,0,2.17,2.54,28,Present,Current,3,6,Recovery
23/08/2019,0.22,0,0.88,1.1,29,Absent,Current,4,7.1,Recovery
23/08/2019,0.33,0,1.32,1.65,29,Absent,Current,4,7.2,Recovery
23/08/2019,0.1,0,0.95,1.05,29,Absent,Current,4,7,Recovery
23/08/2019,0.36,0,1.83,2.19,30,Absent,Current,4,8.1,Recovery
23/08/2019,0.33,0,1.55,1.88,30,Absent,Current,4,8.2,Recovery
23/08/2019,0.29,0,1.62,1.91,30,Absent,Current,4,8,Recovery
23/08/2019,0.4,0,1.48,1.88,31,Present,Current,3,7.1,Recovery
23/08/2019,0.48,0,1.63,2.11,31,Present,Current,3,7.2,Recovery
23/08/2019,0.34,0,1.06,1.4,31,Present,Current,3,7,Recovery
23/08/2019,0.55,0,1.31,1.86,32,Present,Current,3,8.1,Recovery
23/08/2019,0.34,0,1.11,1.45,32,Present,Current,3,8.2,Recovery
23/08/2019,0.37,0,1.33,1.7,32,Present,Current,3,8,Recovery
23/08/2019,0.3,0,0.7,1,33,Absent,Ambient,6,1.1,Ambient.2
23/08/2019,0.48,0,1.12,1.6,33,Absent,Ambient,6,1.2,Ambient.2
23/08/2019,0.22,0,0.87,1.09,33,Absent,Ambient,6,1,Ambient.2
23/08/2019,0.25,0,0.72,0.97,34,Absent,Ambient,6,2.1,Ambient.2
23/08/2019,0.19,0,0.5,0.69,34,Absent,Ambient,6,2.2,Ambient.2
23/08/2019,0.48,0,2.07,2.55,34,Absent,Ambient,6,2,Ambient.2
23/08/2019,0.28,0,1.29,1.57,35,Present,Ambient,5,1.1,Ambient.2
23/08/2019,0.45,0,1.57,2.02,35,Present,Ambient,5,1.2,Ambient.2
23/08/2019,0.34,0,1.62,1.96,35,Present,Ambient,5,1,Ambient.2
23/08/2019,0.37,0,1.62,1.99,36,Present,Ambient,5,2.1,Ambient.2
23/08/2019,0.37,0,1.53,1.9,36,Present,Ambient,5,2.2,Ambient.2
23/08/2019,0.3,0,1.24,1.54,36,Present,Ambient,5,2,Ambient.2
23/08/2019,0.35,0,1.16,1.51,37,Absent,Ambient,6,3.1,Ambient.2
23/08/2019,0.31,0,1.32,1.63,37,Absent,Ambient,6,3.2,Ambient.2
23/08/2019,0.3,0,1.17,1.47,37,Absent,Ambient,6,3,Ambient.2
23/08/2019,0.4,0,1.33,1.73,38,Absent,Ambient,6,4.1,Ambient.2
23/08/2019,0.34,0,1.57,1.91,38,Absent,Ambient,6,4.2,Ambient.2
23/08/2019,0.31,0,1.3,1.61,38,Absent,Ambient,6,4,Ambient.2
23/08/2019,0.4,0,1.55,1.95,39,Present,Ambient,5,3.1,Ambient.2
23/08/2019,0.45,0,1.52,1.97,39,Present,Ambient,5,3.2,Ambient.2
23/08/2019,0.43,0,1.61,2.04,39,Present,Ambient,5,3,Ambient.2
23/08/2019,0.4,0,1.39,1.79,40,Present,Ambient,5,4.1,Ambient.2
23/08/2019,0.36,0,1.24,1.6,40,Present,Ambient,5,4.2,Ambient.2
23/08/2019,0.25,0,1.31,1.56,40,Present,Ambient,5,4,Ambient.2
23/08/2019,0.39,0,1.6,1.99,41,Absent,Ambient,6,5.1,Ambient.2
23/08/2019,0.23,0,1.01,1.24,41,Absent,Ambient,6,5.2,Ambient.2
23/08/2019,0.27,0,1.04,1.31,41,Absent,Ambient,6,5,Ambient.2
23/08/2019,0.29,0,0.92,1.21,42,Absent,Ambient,6,6.1,Ambient.2
23/08/2019,0.17,0.06,0.5,0.73,42,Absent,Ambient,6,6.2,Ambient.2
23/08/2019,0.16,0.11,0.46,0.73,42,Absent,Ambient,6,6,Ambient.2
23/08/2019,0.42,0,1.77,2.19,43,Present,Ambient,5,5.1,Ambient.2
23/08/2019,0.36,0,1.92,2.28,43,Present,Ambient,5,5.2,Ambient.2
23/08/2019,0.39,0,1.47,1.86,43,Present,Ambient,5,5,Ambient.2
23/08/2019,0.6,0,1.79,2.39,44,Present,Ambient,5,6.1,Ambient.2
23/08/2019,0.41,0,1.5,1.91,44,Present,Ambient,5,6.2,Ambient.2
23/08/2019,0.45,0,2.04,2.49,44,Present,Ambient,5,6,Ambient.2
23/08/2019,0.15,0.1,0.68,0.93,45,Absent,Ambient,6,7.1,Ambient.2
23/08/2019,0.13,0.11,0.47,0.71,45,Absent,Ambient,6,7.2,Ambient.2
23/08/2019,0.2,0,0.9,1.1,45,Absent,Ambient,6,7,Ambient.2
23/08/2019,0.47,0,1.59,2.06,46,Absent,Ambient,6,8.1,Ambient.2
23/08/2019,0.31,0,1.34,1.65,46,Absent,Ambient,6,8.2,Ambient.2
23/08/2019,0.23,0,1.19,1.42,46,Absent,Ambient,6,8,Ambient.2
23/08/2019,0.29,0,1.62,1.91,47,Present,Ambient,5,7.1,Ambient.2
23/08/2019,0.33,0,1.07,1.4,47,Present,Ambient,5,7.2,Ambient.2
23/08/2019,0.32,0,1.25,1.57,47,Present,Ambient,5,7,Ambient.2
23/08/2019,0.43,0,1.41,1.84,48,Present,Ambient,5,8.1,Ambient.2
23/08/2019,0.47,0,1.4,1.87,48,Present,Ambient,5,8.2,Ambient.2
23/08/2019,0.26,0,1.14,1.4,48,Present,Ambient,5,8,Ambient.2
24/08/2019,0.22,0,0.74,0.96,1,Absent,Future,2,1,Recovery
24/08/2019,0.34,0,2.19,2.53,2,Absent,Future,2,2.1,Recovery
24/08/2019,0.24,0,2.16,2.4,2,Absent,Future,2,2.2,Recovery
24/08/2019,0.39,0,1.49,1.88,2,Absent,Future,2,2,Recovery
24/08/2019,0.43,0,2.3,2.73,3,Present,Future,1,1.1,Recovery
24/08/2019,0.38,0,2.07,2.45,3,Present,Future,1,1.2,Recovery
24/08/2019,0.3,0,1.5,1.8,3,Present,Future,1,1,Recovery
24/08/2019,0.45,0,2.01,2.46,4,Present,Future,1,2.1,Recovery
24/08/2019,0.35,0,1.89,2.24,4,Present,Future,1,2.2,Recovery
24/08/2019,0.53,0,1.65,2.18,4,Present,Future,1,2,Recovery
24/08/2019,0.44,0,1.42,1.86,5,Absent,Future,2,3.1,Recovery
24/08/2019,0.41,0,1.74,2.15,5,Absent,Future,2,3.2,Recovery
24/08/2019,0.34,0,1.85,2.19,5,Absent,Future,2,3,Recovery
24/08/2019,0.34,0,0.94,1.28,6,Absent,Future,2,4.1,Recovery
24/08/2019,0.23,0,0.9,1.13,6,Absent,Future,2,4.2,Recovery
24/08/2019,0.2,0,0.84,1.04,6,Absent,Future,2,4,Recovery
24/08/2019,0.35,0.04,1.27,1.66,7,Present,Future,1,3.1,Recovery
24/08/2019,0.48,0,2.1,2.58,7,Present,Future,1,3.2,Recovery
24/08/2019,0.52,0,2.03,2.55,7,Present,Future,1,3,Recovery
24/08/2019,0.36,0,0.89,1.25,8,Present,Future,1,4.1,Recovery
24/08/2019,0.39,0,0.85,1.24,8,Present,Future,1,4.2,Recovery
24/08/2019,0.31,0,0.78,1.09,8,Present,Future,1,4,Recovery
24/08/2019,0.3,0,1.09,1.39,9,Absent,Future,2,5.1,Recovery
24/08/2019,0.35,0,1.33,1.68,9,Absent,Future,2,5.2,Recovery
24/08/2019,0.24,0,1.17,1.41,9,Absent,Future,2,5,Recovery
24/08/2019,0.34,0,1.44,1.78,10,Absent,Future,2,6.1,Recovery
24/08/2019,0.29,0,2.24,2.53,10,Absent,Future,2,6.2,Recovery
24/08/2019,0.17,0,1.39,1.56,10,Absent,Future,2,6,Recovery
24/08/2019,0.41,0,1.86,2.27,11,Present,Future,1,5.1,Recovery
24/08/2019,0.35,0,1.32,1.67,11,Present,Future,1,5.2,Recovery
24/08/2019,0.45,0,1.39,1.84,11,Present,Future,1,5,Recovery
24/08/2019,0.37,0,1.58,1.95,12,Present,Future,1,6.1,Recovery
24/08/2019,0.22,0,1.38,1.6,12,Present,Future,1,6.2,Recovery
24/08/2019,0.45,0,1.84,2.29,12,Present,Future,1,6,Recovery
24/08/2019,0.7,0,3.92,4.62,13,Absent,Future,2,7.1,Recovery
24/08/2019,0.44,0,2.9,3.34,13,Absent,Future,2,7.2,Recovery
24/08/2019,0.25,0,1.92,2.17,13,Absent,Future,2,7,Recovery
24/08/2019,0.32,0,1.17,1.49,14,Absent,Future,2,8.1,Recovery
24/08/2019,0.34,0,1.36,1.7,14,Absent,Future,2,8.2,Recovery
24/08/2019,0.28,0,1.35,1.63,14,Absent,Future,2,8,Recovery
24/08/2019,0.23,0,1.33,1.56,15,Present,Future,1,7.1,Recovery
24/08/2019,0.31,0,1.62,1.93,15,Present,Future,1,7.2,Recovery
24/08/2019,0.45,0,1.19,1.64,15,Present,Future,1,7,Recovery
24/08/2019,0.44,0,1.85,2.29,16,Present,Future,1,8.1,Recovery
24/08/2019,0.8,0,2.92,3.72,16,Present,Future,1,8.2,Recovery
24/08/2019,0.65,0,2.19,2.84,16,Present,Future,1,8,Recovery
24/08/2019,0.2,0,0.85,1.05,17,Absent,Current,4,1,Recovery
24/08/2019,0.19,0,0.54,0.73,18,Absent,Current,4,2.1,Recovery
24/08/2019,0.19,0,0.67,0.86,18,Absent,Current,4,2.2,Recovery
24/08/2019,0.25,0,0.72,0.97,18,Absent,Current,4,2,Recovery
24/08/2019,0.22,0,0.54,0.76,19,Present,Current,3,1.1,Recovery
24/08/2019,0.25,0,1.1,1.35,19,Present,Current,3,1.2,Recovery
24/08/2019,0.19,0,1.2,1.39,19,Present,Current,3,1,Recovery
24/08/2019,0.22,0,0.65,0.87,20,Present,Current,3,2.1,Recovery
24/08/2019,0.25,0,0.85,1.1,20,Present,Current,3,2.2,Recovery
24/08/2019,0.32,0,0.92,1.24,20,Present,Current,3,2,Recovery
24/08/2019,0.31,0,1.34,1.65,21,Absent,Current,4,3.1,Recovery
24/08/2019,0.25,0,1.14,1.39,21,Absent,Current,4,3.2,Recovery
24/08/2019,0.21,0,0.88,1.09,21,Absent,Current,4,3,Recovery
24/08/2019,0.49,0,1.73,2.22,22,Absent,Current,4,4.1,Recovery
24/08/2019,0.25,0,1.16,1.41,22,Absent,Current,4,4.2,Recovery
24/08/2019,0.2,0,0.87,1.07,22,Absent,Current,4,4,Recovery
24/08/2019,0.47,0,1.2,1.67,23,Present,Current,3,3.1,Recovery
24/08/2019,0.4,0,1.31,1.71,23,Present,Current,3,3.2,Recovery
24/08/2019,0.41,0,1.18,1.59,23,Present,Current,3,3,Recovery
24/08/2019,0.58,0,2.35,2.93,24,Present,Current,3,4.1,Recovery
24/08/2019,0.34,0,1.06,1.4,24,Present,Current,3,4.2,Recovery
24/08/2019,0.27,0,1.11,1.38,24,Present,Current,3,4,Recovery
24/08/2019,0.53,0,1.53,2.06,25,Absent,Current,4,5.1,Recovery
24/08/2019,0.3,0,1.85,2.15,25,Absent,Current,4,5.2,Recovery
24/08/2019,0.21,0,0.91,1.12,25,Absent,Current,4,5,Recovery
24/08/2019,0.17,0,0.87,1.04,26,Absent,Current,4,6.1,Recovery
24/08/2019,0.27,0,1.04,1.31,26,Absent,Current,4,6.2,Recovery
24/08/2019,0.25,0,0.84,1.09,26,Absent,Current,4,6,Recovery
24/08/2019,0.22,0,1.2,1.42,27,Present,Current,3,5.1,Recovery
24/08/2019,0.32,0,1.27,1.59,27,Present,Current,3,5.2,Recovery
24/08/2019,0.36,0,1.16,1.52,27,Present,Current,3,5,Recovery
24/08/2019,0.46,0,2.4,2.86,28,Present,Current,3,6.1,Recovery
24/08/2019,0.77,0,2.86,3.63,28,Present,Current,3,6.2,Recovery
24/08/2019,0.28,0,2.34,2.62,28,Present,Current,3,6,Recovery
24/08/2019,0.2,0,0.72,0.92,29,Absent,Current,4,7.1,Recovery
24/08/2019,0.24,0,0.94,1.18,29,Absent,Current,4,7.2,Recovery
24/08/2019,0.17,0,0.88,1.05,29,Absent,Current,4,7,Recovery
24/08/2019,0.33,0,1.69,2.02,30,Absent,Current,4,8.1,Recovery
24/08/2019,0.31,0,1.55,1.86,30,Absent,Current,4,8.2,Recovery
24/08/2019,0.29,0,1.45,1.74,30,Absent,Current,4,8,Recovery
24/08/2019,0.41,0,1.8,2.21,31,Present,Current,3,7.1,Recovery
24/08/2019,0.33,0,1.69,2.02,31,Present,Current,3,7.2,Recovery
24/08/2019,0.32,0,1.08,1.4,31,Present,Current,3,7,Recovery
24/08/2019,0.51,0,1.6,2.11,32,Present,Current,3,8.1,Recovery
24/08/2019,0.36,0,1.11,1.47,32,Present,Current,3,8.2,Recovery
24/08/2019,0.25,0,1.14,1.39,32,Present,Current,3,8,Recovery
24/08/2019,0.22,0,0.57,0.79,33,Absent,Ambient,6,1.1,Ambient.2
24/08/2019,0.38,0,1.21,1.59,33,Absent,Ambient,6,1.2,Ambient.2
24/08/2019,0.21,0,0.76,0.97,33,Absent,Ambient,6,1,Ambient.2
24/08/2019,0.18,0,0.56,0.74,34,Absent,Ambient,6,2.1,Ambient.2
24/08/2019,0.18,0,0.4,0.58,34,Absent,Ambient,6,2.2,Ambient.2
24/08/2019,0.21,0,1,1.21,34,Absent,Ambient,6,2,Ambient.2
24/08/2019,0.29,0,1.89,2.18,35,Present,Ambient,5,1.1,Ambient.2
24/08/2019,0.34,0,1.35,1.69,35,Present,Ambient,5,1.2,Ambient.2
24/08/2019,0.34,0,1.25,1.59,35,Present,Ambient,5,1,Ambient.2
24/08/2019,0.43,0,1.62,2.05,36,Present,Ambient,5,2.1,Ambient.2
24/08/2019,0.37,0,1.63,2,36,Present,Ambient,5,2.2,Ambient.2
24/08/2019,0.23,0,0.73,0.96,36,Present,Ambient,5,2,Ambient.2
24/08/2019,0.38,0,1.28,1.66,37,Absent,Ambient,6,3.1,Ambient.2
24/08/2019,0.23,0,1.2,1.43,37,Absent,Ambient,6,3.2,Ambient.2
24/08/2019,0.25,0,1.1,1.35,37,Absent,Ambient,6,3,Ambient.2
24/08/2019,0.43,0,1.46,1.89,38,Absent,Ambient,6,4.1,Ambient.2
24/08/2019,0.35,0,1.44,1.79,38,Absent,Ambient,6,4.2,Ambient.2
24/08/2019,0.31,0,1.17,1.48,38,Absent,Ambient,6,4,Ambient.2
24/08/2019,0.36,0,1.22,1.58,39,Present,Ambient,5,3.1,Ambient.2
24/08/2019,0.32,0,1.45,1.77,39,Present,Ambient,5,3.2,Ambient.2
24/08/2019,0.37,0,1.59,1.96,39,Present,Ambient,5,3,Ambient.2
24/08/2019,0.27,0,1,1.27,40,Present,Ambient,5,4.1,Ambient.2
24/08/2019,0.35,0,1.09,1.44,40,Present,Ambient,5,4.2,Ambient.2
24/08/2019,0.33,0,1.28,1.61,40,Present,Ambient,5,4,Ambient.2
24/08/2019,0.34,0,1.42,1.76,41,Absent,Ambient,6,5.1,Ambient.2
24/08/2019,0.27,0,0.96,1.23,41,Absent,Ambient,6,5.2,Ambient.2
24/08/2019,0.33,0,0.89,1.22,41,Absent,Ambient,6,5,Ambient.2
24/08/2019,0.24,0,0.81,1.05,42,Absent,Ambient,6,6.1,Ambient.2
24/08/2019,0.2,0,0.45,0.65,42,Absent,Ambient,6,6.2,Ambient.2
24/08/2019,0.14,0.01,0.33,0.48,42,Absent,Ambient,6,6,Ambient.2
24/08/2019,0.45,0,2.45,2.9,43,Present,Ambient,5,5.1,Ambient.2
24/08/2019,0.57,0,2.23,2.8,43,Present,Ambient,5,5.2,Ambient.2
24/08/2019,0.39,0,1.52,1.91,43,Present,Ambient,5,5,Ambient.2
24/08/2019,0.6,0,1.47,2.07,44,Present,Ambient,5,6.1,Ambient.2
24/08/2019,0.4,0,1.61,2.01,44,Present,Ambient,5,6.2,Ambient.2
24/08/2019,0.57,0,2.09,2.66,44,Present,Ambient,5,6,Ambient.2
24/08/2019,0.19,0,0.9,1.09,45,Absent,Ambient,6,7.1,Ambient.2
24/08/2019,0.16,0.19,0.65,1,45,Absent,Ambient,6,7.2,Ambient.2
24/08/2019,0.27,0,1.05,1.32,45,Absent,Ambient,6,7,Ambient.2
24/08/2019,0.52,0,1.62,2.14,46,Absent,Ambient,6,8.1,Ambient.2
24/08/2019,0.44,0,1.58,2.02,46,Absent,Ambient,6,8.2,Ambient.2
24/08/2019,0.22,0,1.16,1.38,46,Absent,Ambient,6,8,Ambient.2
24/08/2019,0.47,0,1.89,2.36,47,Present,Ambient,5,7.1,Ambient.2
24/08/2019,0.38,0,1.42,1.8,47,Present,Ambient,5,7.2,Ambient.2
24/08/2019,0.36,0,1.36,1.72,47,Present,Ambient,5,7,Ambient.2
